timesOfRecord time Db Dp Bdensity Pdensity effDb effDp PDI
1367 1366.8 122 1 316228 4.01877 115.212 3.98837 0.73204
1368 1367.8 122 1 316228 4.0305 115.212 3.98837 0.73204
1369 1368.8 122 1 316228 4.04226 115.212 3.98837 0.73204
1370 1369.8 122 1 316228 4.05406 115.212 3.98837 0.73204
1371 1370.8 122 1 316228 4.06589 115.212 3.98837 0.73204
1372 1371.8 122 1 316228 4.07776 115.212 3.98837 0.73204
1373 1372.8 122 1 316228 4.08966 115.212 3.98837 0.73204
1374 1373.8 122 1 316228 4.10159 115.212 3.98837 0.73204
1375 1374.8 122 1 316228 4.11356 115.212 3.98837 0.73204
1376 1375.8 122 1 316228 4.12556 115.212 3.98837 0.73204
1377 1376.8 122 1 316228 4.1376 115.212 3.98837 0.73204
1378 1377.8 122 1 316228 4.14967 115.212 3.98837 0.73204
1379 1378.8 122 1 316228 4.16178 115.212 3.98837 0.73204
1380 1379.8 122 1 316228 4.17393 115.212 3.98837 0.732041
1381 1380.8 122 1 316228 4.18611 115.212 3.98837 0.732041
1382 1381.8 122 1 316228 4.19832 115.212 3.98837 0.732041
1383 1382.8 122 1 316228 4.21057 115.212 3.98837 0.732041
1384 1383.8 122 1 316228 4.22285 115.212 3.98837 0.732041
1385 1384.8 122 1 316228 4.23517 115.212 3.98837 0.732041
1386 1385.8 122 1 316228 4.24753 115.212 3.98837 0.732041
1387 1386.8 122 1 316228 4.25992 115.212 3.98837 0.732041
1388 1387.8 122 1 316228 4.27235 115.212 3.98837 0.732041
1389 1388.8 122 1 316228 4.28482 115.212 3.98837 0.732041
1390 1389.8 122 1 316228 4.29732 115.212 3.98837 0.732041
1391 1390.8 122 1 316228 4.30985 115.212 3.98837 0.732041
1392 1391.8 122 1 316228 4.32242 115.212 3.98837 0.732041
1393 1392.8 122 1 316228 4.33503 115.212 3.98837 0.732041
1394 1393.8 122 1 316228 4.34768 115.212 3.98837 0.732041
1395 1394.8 122 1 316228 4.36036 115.212 3.98837 0.732041
1396 1395.8 122 1 316228 4.37308 115.212 3.98837 0.732041
1397 1396.8 122 1 316228 4.38584 115.212 3.98837 0.732041
1398 1397.8 122 1 316228 4.39863 115.212 3.98837 0.732041
1399 1398.8 122 1 316228 4.41146 115.212 3.98837 0.732042
1400 1399.8 122 1 316228 4.42433 115.212 3.98838 0.732042
1401 1400.8 122 1 316228 4.43723 115.212 3.98838 0.732042
1402 1401.8 122 1 316228 4.45017 115.212 3.98838 0.732042
1403 1402.8 122 1 316228 4.46315 115.212 3.98838 0.732042
1404 1403.8 122 1 316228 4.47617 115.212 3.98838 0.732042
1405 1404.8 122 1 316228 4.48923 115.212 3.98838 0.732042
1406 1405.8 122 1 316228 4.50232 115.212 3.98838 0.732042
1407 1406.8 122 1 316228 4.51545 115.212 3.98838 0.732042
1408 1407.8 122 1 316228 4.52862 115.212 3.98838 0.732042
1409 1408.8 122 1 316228 4.54183 115.212 3.98838 0.732042
1410 1409.8 122 1 316228 4.55507 115.212 3.98838 0.732042
1411 1410.8 122 1 316228 4.56835 115.212 3.98838 0.732042
1412 1411.8 122 1 316228 4.58168 115.212 3.98838 0.732042
1413 1412.8 122 1 316228 4.59504 115.212 3.98838 0.732042
1414 1413.8 122 1 316228 4.60844 115.212 3.98838 0.732042
1415 1414.8 122 1 316228 4.62187 115.212 3.98838 0.732042
1416 1415.8 122 1 316228 4.63535 115.212 3.98838 0.732043
1417 1416.8 122 1 316228 4.64887 115.212 3.98838 0.732043
1418 1417.8 122 1 316228 4.66242 115.212 3.98838 0.732043
1419 1418.8 122 1 316228 4.67602 115.212 3.98838 0.732043
1420 1419.8 122 1 316228 4.68965 115.212 3.98838 0.732043
1421 1420.8 122 1 316228 4.70332 115.212 3.98838 0.732043
1422 1421.8 122 1 316228 4.71704 115.212 3.98838 0.732043
1423 1422.8 122 1 316228 4.73079 115.212 3.98838 0.732043
1424 1423.8 122 1 316228 4.74458 115.212 3.98838 0.732043
1425 1424.8 122 1 316228 4.75841 115.212 3.98838 0.732043
1426 1425.8 122 1 316228 4.77228 115.212 3.98838 0.732043
1427 1426.8 122 1 316228 4.7862 115.212 3.98838 0.732043
1428 1427.8 122 1 316228 4.80015 115.212 3.98838 0.732043
1429 1428.8 122 1 316228 4.81414 115.212 3.98838 0.732043
1430 1429.8 122 1 316228 4.82818 115.212 3.98838 0.732043
1431 1430.8 122 1 316228 4.84225 115.212 3.98838 0.732043
1432 1431.8 122 1 316228 4.85637 115.212 3.98838 0.732043
1433 1432.8 122 1 316228 4.87052 115.212 3.98838 0.732044
1434 1433.8 122 1 316228 4.88472 115.212 3.98838 0.732044
1435 1434.8 122 1 316228 4.89896 115.212 3.98838 0.732044
1436 1435.8 122 1 316228 4.91324 115.212 3.98838 0.732044
1437 1436.8 122 1 316228 4.92756 115.212 3.98838 0.732044
1438 1437.8 122 1 316228 4.94192 115.212 3.98838 0.732044
1439 1438.8 122 1 316228 4.95632 115.212 3.98838 0.732044
1440 1439.8 122 1 316228 4.97077 115.212 3.98838 0.732044
1441 1440.8 122 1 316228 4.98525 115.212 3.98838 0.732044
1442 1441.8 122 1 316228 4.99978 115.212 3.98838 0.732044
1443 1442.8 122 1 316228 5.01435 115.212 3.98839 0.732044
1444 1443.8 122 1 316228 5.02897 115.212 3.98839 0.732044
1445 1444.8 122 1 316228 5.04362 115.212 3.98839 0.732044
1446 1445.8 122 1 316228 5.05832 115.212 3.98839 0.732044
1447 1446.8 122 1 316228 5.07306 115.212 3.98839 0.732044
1448 1447.8 122 1 316228 5.08784 115.212 3.98839 0.732044
1449 1448.8 122 1 316228 5.10267 115.212 3.98839 0.732045
1450 1449.8 122 1 316228 5.11754 115.212 3.98839 0.732045
1451 1450.8 122 1 316228 5.13245 115.212 3.98839 0.732045
1452 1451.8 122 1 316228 5.1474 115.212 3.98839 0.732045
1453 1452.8 122 1 316228 5.1624 115.212 3.98839 0.732045
1454 1453.8 122 1 316228 5.17744 115.212 3.98839 0.732045
1455 1454.8 122 1 316228 5.19253 115.212 3.98839 0.732045
1456 1455.8 122 1 316228 5.20765 115.212 3.98839 0.732045
1457 1456.8 122 1 316228 5.22283 115.212 3.98839 0.732045
1458 1457.8 122 1 316228 5.23804 115.212 3.98839 0.732045
1459 1458.8 122 1 316228 5.2533 115.212 3.98839 0.732045
1460 1459.8 122 1 316228 5.26861 115.212 3.98839 0.732045
1461 1460.8 122 1 316228 5.28395 115.212 3.98839 0.732045
1462 1461.8 122 1 316228 5.29935 115.212 3.98839 0.732045
1463 1462.8 122 1 316228 5.31478 115.212 3.98839 0.732045
1464 1463.8 122 1 316228 5.33027 115.212 3.98839 0.732045
1465 1464.8 122 1 316228 5.34579 115.212 3.98839 0.732046
1466 1465.8 122 1 316228 5.36136 115.212 3.98839 0.732046
1467 1466.8 122 1 316228 5.37698 115.212 3.98839 0.732046
1468 1467.8 122 1 316228 5.39264 115.212 3.98839 0.732046
1469 1468.8 122 1 316228 5.40835 115.212 3.98839 0.732046
1470 1469.8 122 1 316228 5.4241 115.212 3.98839 0.732046
1471 1470.8 122 1 316228 5.4399 115.212 3.98839 0.732046
1472 1471.8 122 1 316228 5.45574 115.212 3.98839 0.732046
1473 1472.8 122 1 316228 5.47163 115.212 3.98839 0.732046
1474 1473.8 122 1 316228 5.48757 115.212 3.98839 0.732046
1475 1474.8 122 1 316228 5.50355 115.212 3.98839 0.732046
1476 1475.8 122 1 316228 5.51957 115.212 3.98839 0.732046
1477 1476.8 122 1 316228 5.53565 115.212 3.98839 0.732046
1478 1477.8 122 1 316228 5.55177 115.212 3.98839 0.732046
1479 1478.8 122 1 316228 5.56793 115.212 3.98839 0.732046
1480 1479.8 122 1 316228 5.58415 115.212 3.98839 0.732047
1481 1480.8 122 1 316228 5.60041 115.212 3.98839 0.732047
1482 1481.8 122 1 316228 5.61671 115.212 3.9884 0.732047
1483 1482.8 122 1 316228 5.63307 115.212 3.9884 0.732047
1484 1483.8 122 1 316228 5.64947 115.212 3.9884 0.732047
1485 1484.8 122 1 316228 5.66592 115.212 3.9884 0.732047
1486 1485.8 122 1 316228 5.68242 115.212 3.9884 0.732047
1487 1486.8 122 1 316228 5.69896 115.212 3.9884 0.732047
1488 1487.8 122 1 316228 5.71555 115.212 3.9884 0.732047
1489 1488.8 122 1 316228 5.73219 115.212 3.9884 0.732047
1490 1489.8 122 1 316228 5.74888 115.212 3.9884 0.732047
1491 1490.8 122 1 316228 5.76561 115.212 3.9884 0.732047
1492 1491.8 122 1 316228 5.7824 115.212 3.9884 0.732047
1493 1492.8 122 1 316228 5.79923 115.212 3.9884 0.732047
1494 1493.8 122 1 316228 5.81611 115.212 3.9884 0.732048
1495 1494.8 122 1 316228 5.83304 115.212 3.9884 0.732048
1496 1495.8 122 1 316228 5.85002 115.212 3.9884 0.732048
1497 1496.8 122 1 316228 5.86705 115.212 3.9884 0.732048
1498 1497.8 122 1 316228 5.88412 115.212 3.9884 0.732048
1499 1498.8 122 1 316228 5.90125 115.212 3.9884 0.732048
1500 1499.8 122 1 316228 5.91842 115.212 3.9884 0.732048
1501 1500.8 122 1 316228 5.93565 115.212 3.9884 0.732048
1502 1501.8 122 1 316228 5.95292 115.212 3.9884 0.732048
1503 1502.8 122 1 316228 5.97025 115.212 3.9884 0.732048
1504 1503.8 122 1 316228 5.98762 115.212 3.9884 0.732048
1505 1504.8 122 1 316228 6.00505 115.212 3.9884 0.732048
1506 1505.8 122 1 316228 6.02252 115.212 3.9884 0.732048
1507 1506.8 122 1 316228 6.04005 115.212 3.9884 0.732049
1508 1507.8 122 1 316228 6.05762 115.212 3.9884 0.732049
1509 1508.8 122 1 316228 6.07525 115.212 3.9884 0.732049
1510 1509.8 122 1 316228 6.09293 115.212 3.9884 0.732049
1511 1510.8 122 1 316228 6.11066 115.212 3.9884 0.732049
1512 1511.8 122 1 316228 6.12844 115.212 3.9884 0.732049
1513 1512.8 122 1 316228 6.14627 115.212 3.9884 0.732049
1514 1513.8 122 1 316228 6.16415 115.212 3.9884 0.732049
1515 1514.8 122 1 316228 6.18208 115.212 3.9884 0.732049
1516 1515.8 122 1 316228 6.20007 115.212 3.98841 0.732049
1517 1516.8 122 1 316228 6.2181 115.212 3.98841 0.732049
1518 1517.8 122 1 316228 6.23619 115.212 3.98841 0.732049
1519 1518.8 122 1 316228 6.25433 115.212 3.98841 0.732049
1520 1519.8 122 1 316228 6.27253 115.212 3.98841 0.73205
1521 1520.8 122 1 316228 6.29077 115.212 3.98841 0.73205
1522 1521.8 122 1 316228 6.30907 115.212 3.98841 0.73205
1523 1522.8 122 1 316228 6.32742 115.212 3.98841 0.73205
1524 1523.8 122 1 316228 6.34583 115.212 3.98841 0.73205
1525 1524.8 122 1 316228 6.36429 115.212 3.98841 0.73205
1526 1525.8 122 1 316228 6.3828 115.212 3.98841 0.73205
1527 1526.8 122 1 316228 6.40136 115.212 3.98841 0.73205
1528 1527.8 122 1 316228 6.41998 115.212 3.98841 0.73205
1529 1528.8 122 1 316228 6.43865 115.212 3.98841 0.73205
1530 1529.8 122 1 316228 6.45737 115.212 3.98841 0.73205
1531 1530.8 122 1 316228 6.47615 115.212 3.98841 0.73205
1532 1531.8 122 1 316228 6.49499 115.212 3.98841 0.73205
1533 1532.8 122 1 316228 6.51387 115.212 3.98841 0.732051
1534 1533.8 122 1 316228 6.53281 115.212 3.98841 0.732051
1535 1534.8 122 1 316228 6.55181 115.212 3.98841 0.732051
1536 1535.8 122 1 316228 6.57086 115.212 3.98841 0.732051
1537 1536.8 122 1 316228 6.58997 115.212 3.98841 0.732051
1538 1537.8 122 1 316228 6.60913 115.212 3.98841 0.732051
1539 1538.8 122 1 316228 6.62834 115.212 3.98841 0.732051
1540 1539.8 122 1 316228 6.64761 115.212 3.98841 0.732051
1541 1540.8 122 1 316228 6.66694 115.212 3.98841 0.732051
1542 1541.8 122 1 316228 6.68632 115.212 3.98841 0.732051
1543 1542.8 122 1 316228 6.70576 115.212 3.98841 0.732051
1544 1543.8 122 1 316228 6.72525 115.212 3.98841 0.732051
1545 1544.8 122 1 316228 6.7448 115.212 3.98841 0.732052
1546 1545.8 122 1 316228 6.76441 115.212 3.98841 0.732052
1547 1546.8 122 1 316228 6.78407 115.212 3.98841 0.732052
1548 1547.8 122 1 316228 6.80379 115.212 3.98842 0.732052
1549 1548.8 122 1 316228 6.82357 115.212 3.98842 0.732052
1550 1549.8 122 1 316228 6.8434 115.212 3.98842 0.732052
1551 1550.8 122 1 316228 6.86329 115.212 3.98842 0.732052
1552 1551.8 122 1 316228 6.88324 115.212 3.98842 0.732052
1553 1552.8 122 1 316228 6.90324 115.212 3.98842 0.732052
1554 1553.8 122 1 316228 6.92331 115.212 3.98842 0.732052
1555 1554.8 122 1 316228 6.94343 115.212 3.98842 0.732052
1556 1555.8 122 1 316228 6.9636 115.212 3.98842 0.732052
1557 1556.8 122 1 316228 6.98384 115.212 3.98842 0.732053
1558 1557.8 122 1 316228 7.00413 115.212 3.98842 0.732053
1559 1558.8 122 1 316228 7.02449 115.212 3.98842 0.732053
1560 1559.8 122 1 316228 7.0449 115.212 3.98842 0.732053
1561 1560.8 122 1 316228 7.06537 115.213 3.98842 0.732053
1562 1561.8 122 1 316228 7.0859 115.213 3.98842 0.732053
1563 1562.8 122 1 316228 7.10648 115.213 3.98842 0.732053
1564 1563.8 122 1 316228 7.12713 115.213 3.98842 0.732053
1565 1564.8 122 1 316228 7.14784 115.213 3.98842 0.732053
1566 1565.8 122 1 316228 7.1686 115.213 3.98842 0.732053
1567 1566.8 122 1 316228 7.18943 115.213 3.98842 0.732053
1568 1567.8 122 1 316228 7.21031 115.213 3.98842 0.732054
1569 1568.8 122 1 316228 7.23126 115.213 3.98842 0.732054
1570 1569.8 122 1 316228 7.25226 115.213 3.98842 0.732054
1571 1570.8 122 1 316228 7.27333 115.213 3.98842 0.732054
1572 1571.8 122 1 316228 7.29446 115.213 3.98842 0.732054
1573 1572.8 122 1 316228 7.31564 115.213 3.98842 0.732054
1574 1573.8 122 1 316228 7.33689 115.213 3.98842 0.732054
1575 1574.8 122 1 316228 7.3582 115.213 3.98842 0.732054
1576 1575.8 122 1 316228 7.37957 115.213 3.98842 0.732054
1577 1576.8 122 1 316228 7.401 115.213 3.98843 0.732054
1578 1577.8 122 1 316228 7.42249 115.213 3.98843 0.732054
1579 1578.8 122 1 316228 7.44405 115.213 3.98843 0.732055
1580 1579.8 122 1 316228 7.46567 115.213 3.98843 0.732055
1581 1580.8 122 1 316228 7.48734 115.213 3.98843 0.732055
1582 1581.8 122 1 316228 7.50909 115.213 3.98843 0.732055
1583 1582.8 122 1 316228 7.53089 115.213 3.98843 0.732055
1584 1583.8 122 1 316228 7.55276 115.213 3.98843 0.732055
1585 1584.8 122 1 316228 7.57468 115.213 3.98843 0.732055
1586 1585.8 122 1 316228 7.59668 115.213 3.98843 0.732055
1587 1586.8 122 1 316228 7.61873 115.213 3.98843 0.732055
1588 1587.8 122 1 316228 7.64085 115.213 3.98843 0.732055
1589 1588.8 122 1 316228 7.66303 115.213 3.98843 0.732055
1590 1589.8 122 1 316228 7.68528 115.213 3.98843 0.732056
1591 1590.8 122 1 316228 7.70759 115.213 3.98843 0.732056
1592 1591.8 122 1 316228 7.72996 115.213 3.98843 0.732056
1593 1592.8 122 1 316228 7.7524 115.213 3.98843 0.732056
1594 1593.8 122 1 316228 7.7749 115.213 3.98843 0.732056
1595 1594.8 122 1 316228 7.79747 115.213 3.98843 0.732056
1596 1595.8 122 1 316228 7.8201 115.213 3.98843 0.732056
1597 1596.8 122 1 316228 7.84279 115.213 3.98843 0.732056
1598 1597.8 122 1 316228 7.86556 115.213 3.98843 0.732056
1599 1598.8 122 1 316228 7.88838 115.213 3.98843 0.732056
1600 1599.8 122 1 316228 7.91127 115.213 3.98843 0.732057
1601 1600.8 122 1 316228 7.93423 115.213 3.98843 0.732057
1602 1601.8 122 1 316228 7.95726 115.213 3.98843 0.732057
1603 1602.8 122 1 316228 7.98035 115.213 3.98844 0.732057
1604 1603.8 122 1 316228 8.0035 115.213 3.98844 0.732057
1605 1604.8 122 1 316228 8.02672 115.213 3.98844 0.732057
1606 1605.8 122 1 316228 8.05001 115.213 3.98844 0.732057
1607 1606.8 122 1 316228 8.07337 115.213 3.98844 0.732057
1608 1607.8 122 1 316228 8.09679 115.213 3.98844 0.732057
1609 1608.8 122 1 316228 8.12028 115.213 3.98844 0.732057
1610 1609.8 122 1 316228 8.14384 115.213 3.98844 0.732058
1611 1610.8 122 1 316228 8.16746 115.213 3.98844 0.732058
1612 1611.8 122 1 316228 8.19115 115.213 3.98844 0.732058
1613 1612.8 122 1 316228 8.21492 115.213 3.98844 0.732058
1614 1613.8 122 1 316228 8.23874 115.213 3.98844 0.732058
1615 1614.8 122 1 316228 8.26264 115.213 3.98844 0.732058
1616 1615.8 122 1 316228 8.28661 115.213 3.98844 0.732058
1617 1616.8 122 1 316228 8.31064 115.213 3.98844 0.732058
1618 1617.8 122 1 316228 8.33474 115.213 3.98844 0.732058
1619 1618.8 122 1 316228 8.35891 115.213 3.98844 0.732058
1620 1619.8 122 1 316228 8.38315 115.213 3.98844 0.732059
1621 1620.8 122 1 316228 8.40746 115.213 3.98844 0.732059
1622 1621.8 122 1 316228 8.43184 115.213 3.98844 0.732059
1623 1622.8 122 1 316228 8.45629 115.213 3.98844 0.732059
1624 1623.8 122 1 316228 8.48081 115.213 3.98844 0.732059
1625 1624.8 122 1 316228 8.5054 115.213 3.98844 0.732059
1626 1625.8 122 1 316228 8.53006 115.213 3.98844 0.732059
1627 1626.8 122 1 316228 8.5548 115.213 3.98844 0.732059
1628 1627.8 122 1 316228 8.5796 115.213 3.98845 0.732059
1629 1628.8 122 1 316228 8.60447 115.213 3.98845 0.73206
1630 1629.8 122 1 316228 8.62941 115.213 3.98845 0.73206
1631 1630.8 122 1 316228 8.65443 115.213 3.98845 0.73206
1632 1631.8 122 1 316228 8.67952 115.213 3.98845 0.73206
1633 1632.8 122 1 316228 8.70467 115.213 3.98845 0.73206
1634 1633.8 122 1 316228 8.72991 115.213 3.98845 0.73206
1635 1634.8 122 1 316228 8.75521 115.213 3.98845 0.73206
1636 1635.8 122 1 316228 8.78058 115.213 3.98845 0.73206
1637 1636.8 122 1 316228 8.80603 115.213 3.98845 0.73206
1638 1637.8 122 1 316228 8.83155 115.213 3.98845 0.732061
1639 1638.8 122 1 316228 8.85715 115.213 3.98845 0.732061
1640 1639.8 122 1 316228 8.88281 115.213 3.98845 0.732061
1641 1640.8 122 1 316228 8.90855 115.213 3.98845 0.732061
1642 1641.8 122 1 316228 8.93437 115.213 3.98845 0.732061
1643 1642.8 122 1 316228 8.96025 115.213 3.98845 0.732061
1644 1643.8 122 1 316228 8.98622 115.213 3.98845 0.732061
1645 1644.8 122 1 316228 9.01225 115.213 3.98845 0.732061
1646 1645.8 122 1 316228 9.03836 115.213 3.98845 0.732061
1647 1646.8 122 1 316228 9.06455 115.213 3.98845 0.732062
1648 1647.8 122 1 316228 9.09081 115.213 3.98845 0.732062
1649 1648.8 122 1 316228 9.11714 115.213 3.98845 0.732062
1650 1649.8 122 1 316228 9.14355 115.213 3.98845 0.732062
1651 1650.8 122 1 316228 9.17004 115.213 3.98846 0.732062
1652 1651.8 122 1 316228 9.1966 115.213 3.98846 0.732062
1653 1652.8 122 1 316228 9.22324 115.213 3.98846 0.732062
1654 1653.8 122 1 316228 9.24995 115.213 3.98846 0.732062
1655 1654.8 122 1 316228 9.27674 115.213 3.98846 0.732062
1656 1655.8 122 1 316228 9.30361 115.213 3.98846 0.732063
1657 1656.8 122 1 316228 9.33055 115.213 3.98846 0.732063
1658 1657.8 122 1 316228 9.35757 115.213 3.98846 0.732063
1659 1658.8 122 1 316228 9.38467 115.213 3.98846 0.732063
1660 1659.8 122 1 316228 9.41184 115.213 3.98846 0.732063
1661 1660.8 122 1 316228 9.43909 115.213 3.98846 0.732063
1662 1661.8 122 1 316228 9.46642 115.213 3.98846 0.732063
1663 1662.8 122 1 316228 9.49383 115.213 3.98846 0.732063
1664 1663.8 122 1 316228 9.52132 115.213 3.98846 0.732063
1665 1664.8 122 1 316228 9.54888 115.213 3.98846 0.732064
1666 1665.8 122 1 316228 9.57653 115.213 3.98846 0.732064
1667 1666.8 122 1 316228 9.60425 115.213 3.98846 0.732064
1668 1667.8 122 1 316228 9.63205 115.213 3.98846 0.732064
1669 1668.8 122 1 316228 9.65993 115.213 3.98846 0.732064
1670 1669.8 122 1 316228 9.68789 115.213 3.98846 0.732064
1671 1670.8 122 1 316228 9.71593 115.213 3.98846 0.732064
1672 1671.8 122 1 316228 9.74405 115.213 3.98846 0.732064
1673 1672.8 122 1 316228 9.77225 115.213 3.98847 0.732065
1674 1673.8 122 1 316228 9.80053 115.213 3.98847 0.732065
1675 1674.8 122 1 316228 9.82889 115.213 3.98847 0.732065
1676 1675.8 122 1 316228 9.85733 115.213 3.98847 0.732065
1677 1676.8 122 1 316228 9.88586 115.213 3.98847 0.732065
1678 1677.8 122 1 316228 9.91446 115.213 3.98847 0.732065
1679 1678.8 122 1 316228 9.94315 115.213 3.98847 0.732065
1680 1679.8 122 1 316228 9.97191 115.213 3.98847 0.732065
1681 1680.8 122 1 316228 10.0008 115.213 3.98847 0.732066
1682 1681.8 122 1 316228 10.0297 115.213 3.98847 0.732066
1683 1682.8 122 1 316228 10.0587 115.213 3.98847 0.732066
1684 1683.8 122 1 316228 10.0878 115.213 3.98847 0.732066
1685 1684.8 122 1 316228 10.117 115.213 3.98847 0.732066
1686 1685.8 122 1 316228 10.1463 115.213 3.98847 0.732066
1687 1686.8 122 1 316228 10.1756 115.213 3.98847 0.732066
1688 1687.8 122 1 316228 10.205 115.213 3.98847 0.732066
1689 1688.8 122 1 316228 10.2345 115.213 3.98847 0.732067
1690 1689.8 122 1 316228 10.2641 115.213 3.98847 0.732067
1691 1690.8 122 1 316228 10.2938 115.213 3.98847 0.732067
1692 1691.8 122 1 316228 10.3236 115.213 3.98847 0.732067
1693 1692.8 122 1 316228 10.3534 115.213 3.98848 0.732067
1694 1693.8 122 1 316228 10.3834 115.213 3.98848 0.732067
1695 1694.8 122 1 316228 10.4134 115.213 3.98848 0.732067
1696 1695.8 122 1 316228 10.4435 115.213 3.98848 0.732067
1697 1696.8 122 1 316228 10.4737 115.213 3.98848 0.732068
1698 1697.8 122 1 316228 10.504 115.213 3.98848 0.732068
1699 1698.8 122 1 316228 10.5343 115.213 3.98848 0.732068
1700 1699.8 122 1 316228 10.5648 115.213 3.98848 0.732068
1701 1700.8 122 1 316228 10.5953 115.213 3.98848 0.732068
1702 1701.8 122 1 316228 10.626 115.213 3.98848 0.732068
1703 1702.8 122 1 316228 10.6567 115.213 3.98848 0.732068
1704 1703.8 122 1 316228 10.6875 115.213 3.98848 0.732069
1705 1704.8 122 1 316228 10.7184 115.213 3.98848 0.732069
1706 1705.8 122 1 316228 10.7493 115.213 3.98848 0.732069
1707 1706.8 122 1 316228 10.7804 115.213 3.98848 0.732069
1708 1707.8 122 1 316228 10.8116 115.213 3.98848 0.732069
1709 1708.8 122 1 316228 10.8428 115.213 3.98848 0.732069
1710 1709.8 122 1 316228 10.8741 115.213 3.98848 0.732069
1711 1710.8 122 1 316228 10.9055 115.213 3.98848 0.732069
1712 1711.8 122 1 316228 10.937 115.213 3.98849 0.73207
1713 1712.8 122 1 316228 10.9686 115.213 3.98849 0.73207
1714 1713.8 122 1 316228 11.0003 115.213 3.98849 0.73207
1715 1714.8 122 1 316228 11.0321 115.213 3.98849 0.73207
1716 1715.8 122 1 316228 11.064 115.213 3.98849 0.73207
1717 1716.8 122 1 316228 11.0959 115.213 3.98849 0.73207
1718 1717.8 122 1 316228 11.128 115.213 3.98849 0.73207
1719 1718.8 122 1 316228 11.1601 115.213 3.98849 0.732071
1720 1719.8 122 1 316228 11.1924 115.213 3.98849 0.732071
1721 1720.8 122 1 316228 11.2247 115.213 3.98849 0.732071
1722 1721.8 122 1 316228 11.2571 115.213 3.98849 0.732071
1723 1722.8 122 1 316228 11.2896 115.213 3.98849 0.732071
1724 1723.8 122 1 316228 11.3222 115.213 3.98849 0.732071
1725 1724.8 122 1 316228 11.3549 115.213 3.98849 0.732071
1726 1725.8 122 1 316228 11.3877 115.213 3.98849 0.732072
1727 1726.8 122 1 316228 11.4205 115.213 3.98849 0.732072
1728 1727.8 122 1 316228 11.4535 115.213 3.98849 0.732072
1729 1728.8 122 1 316228 11.4866 115.213 3.98849 0.732072
1730 1729.8 122 1 316228 11.5197 115.213 3.9885 0.732072
1731 1730.8 122 1 316228 11.553 115.213 3.9885 0.732072
1732 1731.8 122 1 316228 11.5863 115.213 3.9885 0.732072
1733 1732.8 122 1 316228 11.6198 115.213 3.9885 0.732073
1734 1733.8 122 1 316228 11.6533 115.213 3.9885 0.732073
