timesOfRecord time label Pdensity
187 186.829 134 0.184292
187 186.829 138 0.194432
187 186.829 142 0.272008
187 186.829 155 0.136836
187 186.829 157 0.205882
187 186.829 163 0.188547
187 186.829 171 0.471056
187 186.829 183 8.12606
187 186.829 184 0.146342
187 186.829 188 0.147063
188 187.114 3 256.212
188 187.114 4 237.181
188 187.114 5 3307.74
188 187.114 6 802233
188 187.114 9 565457
188 187.114 11 536787
188 187.114 16 1.30217e+06
188 187.114 17 780.164
188 187.114 46 1.01744e+06
188 187.114 47 1.75238e+06
188 187.114 51 9429.71
188 187.114 52 3939.63
188 187.114 58 365.494
188 187.114 59 26.6196
188 187.114 61 462404
188 187.114 62 27936
188 187.114 63 582.792
188 187.114 64 5373.32
188 187.114 65 2.7965
188 187.114 68 4212.79
188 187.114 69 961.979
188 187.114 70 0.488814
188 187.114 71 10849.3
188 187.114 72 0.288095
188 187.114 73 26.0354
188 187.114 74 0.239293
188 187.114 75 0.218919
188 187.114 81 0.166966
188 187.114 87 28.8668
188 187.114 99 0.170052
188 187.114 103 1.18969
188 187.114 109 0.131891
188 187.114 113 0.11351
188 187.114 121 39.5402
188 187.114 122 0.719418
188 187.114 123 0.172953
188 187.114 124 0.357904
188 187.114 125 6.73307
188 187.114 126 3.54597
188 187.114 127 0.200093
188 187.114 128 0.260004
188 187.114 129 0.14308
188 187.114 131 0.71262
188 187.114 134 0.178849
188 187.114 138 0.187262
188 187.114 142 0.261983
188 187.114 155 0.131793
188 187.114 157 0.202948
188 187.114 163 0.18586
188 187.114 171 0.463743
188 187.114 183 8.80756
188 187.114 184 0.143987
188 187.114 188 0.14478
189 188.971 3 200.348
189 188.971 4 185.466
189 188.971 5 2586.53
189 188.971 6 627422
189 188.971 9 442487
189 188.971 11 419818
189 188.971 16 1.01826e+06
189 188.971 17 610.06
189 188.971 46 795631
189 188.971 47 1.37126e+06
189 188.971 51 8449.58
189 188.971 52 3080.77
189 188.971 58 286.014
189 188.971 59 23.2631
189 188.971 61 361722
189 188.971 62 25207.9
189 188.971 63 456.206
189 188.971 64 4848.59
189 188.971 65 2.44395
189 188.971 68 3801.36
189 188.971 69 868.038
189 188.971 70 0.391269
189 188.971 71 9073.33
189 188.971 72 0.225499
189 188.971 73 44.0309
189 188.971 74 0.208002
189 188.971 75 0.190293
189 188.971 81 0.139841
189 188.971 87 26.4341
189 188.971 99 0.142217
189 188.971 103 1.11622
189 188.971 109 0.105569
189 188.971 121 36.0498
189 188.971 122 0.63319
189 188.971 123 0.1353
189 188.971 124 0.301106
189 188.971 125 6.13871
189 188.971 126 2.77576
189 188.971 127 0.156707
189 188.971 128 0.203322
189 188.971 129 0.120373
189 188.971 131 0.557834
189 188.971 134 0.147092
189 188.971 138 0.14657
189 188.971 142 0.205079
189 188.971 155 0.103166
189 188.971 157 0.184785
189 188.971 163 0.169226
189 188.971 171 0.418456
189 188.971 183 14.8953
189 188.971 184 0.129497
189 188.971 188 0.130642
190 189.971 3 175.491
190 189.971 4 162.455
190 189.971 5 2265.63
190 189.971 6 549621
190 189.971 9 387704
190 189.971 11 367760
190 189.971 16 891935
190 189.971 17 534.372
190 189.971 46 696930
190 189.971 47 1.20147e+06
190 189.971 51 7964.15
190 189.971 52 2698.6
190 189.971 58 250.605
190 189.971 59 21.635
190 189.971 61 316907
190 189.971 62 23840.3
190 189.971 63 399.827
190 189.971 64 4585.54
190 189.971 65 2.27293
190 189.971 68 3595.1
190 189.971 69 820.944
190 189.971 70 0.347035
190 189.971 71 8239.44
190 189.971 72 0.197607
190 189.971 73 58.4162
190 189.971 74 0.19287
190 189.971 75 0.176449
190 189.971 81 0.127097
190 189.971 87 25.2083
190 189.971 99 0.129147
190 189.971 103 1.07859
190 189.971 121 34.2974
190 189.971 122 0.591136
190 189.971 123 0.11854
190 189.971 124 0.274351
190 189.971 125 5.8403
190 189.971 126 2.43272
190 189.971 127 0.137378
190 189.971 128 0.178099
190 189.971 129 0.109677
190 189.971 131 0.488896
190 189.971 134 0.132395
190 189.971 138 0.12845
190 189.971 142 0.179735
190 189.971 157 0.175675
190 189.971 163 0.160883
190 189.971 171 0.395753
190 189.971 183 19.7617
190 189.971 184 0.122294
190 189.971 188 0.123554
191 190.62 3 161.045
191 190.62 4 149.082
191 190.62 5 2079.13
191 190.62 6 504401
191 190.62 9 355849
191 190.62 11 337503
191 190.62 16 818517
191 190.62 17 490.385
191 190.62 46 639568
191 190.62 47 1.10274e+06
191 190.62 51 7664.09
191 190.62 52 2476.48
191 190.62 58 230.015
191 190.62 59 20.6406
191 190.62 61 290856
191 190.62 62 22989.7
191 190.62 63 367.045
191 190.62 64 4421.93
191 190.62 65 2.16848
191 190.62 68 3466.81
191 190.62 69 791.652
191 190.62 70 0.321051
191 190.62 71 7739.73
191 190.62 72 0.181387
191 190.62 73 70.192
191 190.62 74 0.183646
191 190.62 75 0.16801
191 190.62 81 0.119457
191 190.62 87 24.4431
191 190.62 99 0.121315
191 190.62 103 1.05487
191 190.62 121 33.2059
191 190.62 122 0.565367
191 190.62 123 0.108798
191 190.62 124 0.258284
191 190.62 125 5.65443
191 190.62 126 2.23326
191 190.62 127 0.126136
191 190.62 128 0.16344
191 190.62 129 0.103254
191 190.62 131 0.448811
191 190.62 134 0.123658
191 190.62 138 0.117915
191 190.62 142 0.164998
191 190.62 157 0.170004
191 190.62 163 0.155689
191 190.62 171 0.381633
191 190.62 183 23.7453
191 190.62 184 0.117833
191 190.62 188 0.119145
192 191.62 3 141.064
192 191.62 4 130.585
192 191.62 5 1821.18
192 191.62 6 441850
192 191.62 9 311771
192 191.62 11 295649
192 191.62 16 716967
192 191.62 17 429.543
192 191.62 46 560225
192 191.62 47 966134
192 191.62 51 7223.24
192 191.62 52 2169.25
192 191.62 58 201.525
192 191.62 59 19.1965
192 191.62 61 254818
192 191.62 62 21732.8
192 191.62 63 321.68
192 191.62 64 4180.17
192 191.62 65 2.01678
192 191.62 68 3277.26
192 191.62 69 748.371
192 191.62 70 0.284738
192 191.62 71 7027.63
192 191.62 72 0.15894
192 191.62 73 93.1346
192 191.62 74 0.170278
192 191.62 75 0.15578
192 191.62 81 0.108566
192 191.62 87 23.3078
192 191.62 99 0.110154
192 191.62 103 1.01934
192 191.62 121 31.5903
192 191.62 122 0.527829
192 191.62 124 0.235335
192 191.62 125 5.37933
192 191.62 126 1.95724
192 191.62 127 0.110575
192 191.62 128 0.143164
192 191.62 131 0.39334
192 191.62 134 0.111304
192 191.62 138 0.103337
192 191.62 142 0.144605
192 191.62 157 0.161616
192 191.62 163 0.148007
192 191.62 171 0.360768
192 191.62 183 31.5066
192 191.62 184 0.111269
192 191.62 188 0.112631
193 192.62 3 123.562
193 192.62 4 114.383
193 192.62 5 1595.23
193 192.62 6 387053
193 192.62 9 273144
193 192.62 11 258983
193 192.62 16 628014
193 192.62 17 376.25
193 192.62 46 490723
193 192.62 47 846426
193 192.62 51 6807.47
193 192.62 52 1900.14
193 192.62 58 176.558
193 192.62 59 17.8537
193 192.62 61 223243
193 192.62 62 20539.7
193 192.62 63 281.92
193 192.62 64 3950.69
193 192.62 65 1.87572
193 192.62 68 3097.32
193 192.62 69 707.287
193 192.62 70 0.252525
193 192.62 71 6380.73
193 192.62 72 0.139267
193 192.62 73 123.584
193 192.62 74 0.157881
193 192.62 75 0.144439
193 192.62 87 22.2242
193 192.62 99 0.100015
193 192.62 103 0.985016
193 192.62 121 30.053
193 192.62 122 0.49279
193 192.62 124 0.214426
193 192.62 125 5.11754
193 192.62 126 1.71532
193 192.62 128 0.125403
193 192.62 131 0.344723
193 192.62 134 0.100184
193 192.62 142 0.126732
193 192.62 157 0.153639
193 192.62 163 0.140702
193 192.62 171 0.340963
193 192.62 183 41.8075
193 192.62 184 0.105066
193 192.62 188 0.106448
194 193.163 3 114.993
194 193.163 4 106.451
194 193.163 5 1484.6
194 193.163 6 360223
194 193.163 9 254228
194 193.163 11 241031
194 193.163 16 584464
194 193.163 17 350.159
194 193.163 46 456695
194 193.163 47 787801
194 193.163 51 6591.72
194 193.163 52 1768.38
194 193.163 58 164.331
194 193.163 59 17.1645
194 193.163 61 207782
194 193.163 62 19917.6
194 193.163 63 262.445
194 193.163 64 3831.04
194 193.163 65 1.80332
194 193.163 68 3003.51
194 193.163 69 685.866
194 193.163 70 0.236597
194 193.163 71 6054.81
194 193.163 72 0.129632
194 193.163 73 144.19
194 193.163 74 0.151532
194 193.163 75 0.138631
194 193.163 87 21.6567
194 193.163 103 0.96687
194 193.163 121 29.2496
194 193.163 122 0.474753
194 193.163 124 0.203866
194 193.163 125 4.98074
194 193.163 126 1.59683
194 193.163 128 0.116707
194 193.163 131 0.320909
194 193.163 142 0.117977
194 193.163 157 0.149473
194 193.163 163 0.136887
194 193.163 171 0.330636
194 193.163 183 48.7782
194 193.163 184 0.101842
194 193.163 188 0.103224
195 194.163 3 100.725
195 194.163 4 93.2433
195 194.163 5 1300.41
195 194.163 6 315547
195 194.163 9 222723
195 194.163 11 211138
195 194.163 16 511950
195 194.163 17 306.715
195 194.163 46 400037
195 194.163 47 690167
195 194.163 51 6211.93
195 194.163 52 1548.99
195 194.163 58 143.968
195 194.163 59 15.9641
195 194.163 61 182035
195 194.163 62 18817.9
195 194.163 63 230.004
195 194.163 64 3619.51
195 194.163 65 1.67722
195 194.163 68 2837.66
195 194.163 69 647.997
195 194.163 70 0.209824
195 194.163 71 5497.12
195 194.163 72 0.113583
195 194.163 73 191.35
195 194.163 74 0.140498
195 194.163 75 0.128536
