timesOfRecord time label Pdensity Pfit
179 178.586 131 2.18294 0.000692497
179 178.586 132 0.138105 0.0256146
179 178.586 133 0.102668 0.000291069
179 178.586 134 0.438449 0.00876217
179 178.586 138 0.574605 0.000570347
179 178.586 142 0.802521 0.000692497
179 178.586 155 0.403715 0.000692497
179 178.586 156 0.257103 0.00643439
179 178.586 157 0.303751 0.032171
179 178.586 158 0.187291 0.0112621
179 178.586 161 0.210114 0.000255519
179 178.586 162 0.294773 0.000570347
179 178.586 163 0.278175 0.032171
179 178.586 166 0.148934 0.000257748
179 178.586 167 0.180847 0.000417923
179 178.586 168 0.125422 0.00876217
179 178.586 169 0.126537 0.0125666
179 178.586 170 0.110113 0.00497434
179 178.586 171 0.712908 0.0317355
179 178.586 172 0.187035 0.0101146
179 178.586 173 0.103001 0.000418703
179 178.586 174 0.102797 0.000418703
179 178.586 175 0.108406 0.019195
179 178.586 178 0.199542 0.00643439
179 178.586 180 0.191093 0.00648036
179 178.586 181 0.163684 0.00630287
179 178.586 182 0.189096 0.0102489
179 178.586 183 0.787745 0.138792
179 178.586 184 0.227547 0.0302079
179 178.586 185 0.154142 0.00630009
179 178.586 188 0.222567 0.0317363
179 178.586 192 0.178294 0.0241847
179 178.586 195 0.144028 0.0179006
179 178.586 196 0.123055 0.00643439
179 178.586 198 0.137191 0.0325376
179 178.586 200 0.127577 0.0317363
179 178.586 201 0.10092 0.019666
180 179.061 3 743.016 9.76079e-05
180 179.061 4 687.824 9.76079e-05
180 179.061 5 9596.16 4.23976e-06
180 179.061 6 2.32223e+06 0.000236739
180 179.061 9 1.59894e+06 0.00446541
180 179.061 11 1.55384e+06 0.000236739
180 179.061 16 3.77422e+06 0.000178717
180 179.061 17 2263.35 4.23976e-06
180 179.061 46 2.94709e+06 0.000290491
180 179.061 47 4.95392e+06 0.00455091
180 179.061 51 15151.6 0.0231735
180 179.061 52 11411.5 0.000290491
180 179.061 58 1033.43 0.00446965
180 179.061 59 47.8174 0.0187123
180 179.061 61 1.33836e+06 0.000136048
180 179.061 62 42189 0.0294307
180 179.061 63 1679.04 0.00055947
180 179.061 64 8114.82 0.0294307
180 179.061 65 5.02027 0.0188241
180 179.061 68 6359.5 0.0295304
180 179.061 69 1452.77 0.0294314
180 179.061 70 1.25396 0.00823067
180 179.061 71 22989.3 0.0157566
180 179.061 72 0.81348 0.00459629
180 179.061 73 2.66354 0.1352
180 179.061 74 0.430363 0.0220721
180 179.061 75 0.393722 0.0220721
180 179.061 76 0.16248 0.00446965
180 179.061 81 0.352336 0.0158691
180 179.061 87 42.2157 0.0268777
180 179.061 99 0.360306 0.0157609
180 179.061 103 1.57297 0.0306775
180 179.061 109 0.338254 0.00831617
180 179.061 113 0.32089 0.00455091
180 179.061 121 57.8203 0.0302665
180 179.061 122 1.25274 0.0200059
180 179.061 123 0.500419 0.000245929
180 179.061 124 0.756773 0.0123921
180 179.061 125 9.84588 0.0302665
180 179.061 126 10.216 0.000560135
180 179.061 127 0.575531 0.000562598
180 179.061 128 0.753123 0.000290491
180 179.061 129 0.302545 0.0123911
180 179.061 130 0.157365 0.0231735
180 179.061 131 2.05307 0.000560135
180 179.061 132 0.134648 0.0252334
180 179.061 134 0.417214 0.00857631
180 179.061 138 0.540324 0.000440177
180 179.061 142 0.754776 0.000560135
180 179.061 155 0.379696 0.000560135
180 179.061 156 0.243547 0.00455091
180 179.061 157 0.298603 0.0299517
180 179.061 158 0.178663 0.00936336
180 179.061 161 0.197496 0.000179382
180 179.061 162 0.277187 0.000440177
180 179.061 163 0.273461 0.0299517
180 179.061 166 0.13999 0.000181687
180 179.061 167 0.17002 0.000289827
180 179.061 168 0.119347 0.00857631
180 179.061 169 0.121071 0.0123317
180 179.061 170 0.104208 0.00483738
180 179.061 171 0.700346 0.0294307
180 179.061 172 0.178123 0.00823067
180 179.061 175 0.104716 0.0188241
180 179.061 178 0.189021 0.00455091
180 179.061 180 0.181029 0.00459629
180 179.061 181 0.15503 0.00446816
180 179.061 182 0.180115 0.00831617
180 179.061 183 0.901054 0.1352
180 179.061 184 0.223058 0.027996
180 179.061 185 0.145991 0.00446541
180 179.061 188 0.218646 0.0294314
180 179.061 192 0.173271 0.0220721
180 179.061 195 0.13871 0.0158691
180 179.061 196 0.116567 0.00455091
180 179.061 198 0.134933 0.0302665
180 179.061 200 0.125329 0.0294314
181 180.182 3 641.003 4.15982e-05
181 180.182 4 593.389 4.15982e-05
181 180.182 5 8276.8 3.70763e-06
181 180.182 6 2.00431e+06 0.000157904
181 180.182 9 1.39504e+06 0.00219935
181 180.182 11 1.34112e+06 0.000157904
181 180.182 16 3.25675e+06 8.66639e-05
181 180.182 17 1952.17 3.70763e-06
181 180.182 46 2.54374e+06 0.000138707
181 180.182 47 4.32305e+06 0.00223034
181 180.182 51 14178.6 0.023284
181 180.182 52 9849.67 0.000138707
181 180.182 58 901.658 0.00220305
181 180.182 59 44.0512 0.0188039
181 180.182 61 1.15486e+06 0.000119035
181 180.182 62 40176.7 0.0271602
181 180.182 63 1450.58 0.000389988
181 180.182 64 7727.76 0.0271602
181 180.182 65 4.62616 0.0188559
181 180.182 68 6057.61 0.0272017
181 180.182 69 1383.48 0.0271607
181 180.182 70 1.10871 0.00600205
181 180.182 71 20871.9 0.0135573
181 180.182 72 0.71 0.00227617
181 180.182 73 3.65744 0.134179
181 180.182 74 0.399502 0.0199257
181 180.182 75 0.365488 0.0199257
181 180.182 76 0.141763 0.00220305
181 180.182 81 0.320003 0.0136611
181 180.182 87 40.0211 0.0270073
181 180.182 99 0.327126 0.013561
181 180.182 103 1.51127 0.0308701
181 180.182 109 0.299133 0.00603305
181 180.182 113 0.280025 0.00223034
181 180.182 121 55.2343 0.0281203
181 180.182 122 1.15921 0.0200502
181 180.182 123 0.431911 0.000154544
181 180.182 124 0.681835 0.0124341
181 180.182 125 9.40552 0.0281203
181 180.182 126 8.82593 0.000390478
181 180.182 127 0.497259 0.000430022
181 180.182 128 0.650048 0.000138707
181 180.182 129 0.272585 0.0124332
181 180.182 130 0.14726 0.023284
181 180.182 131 1.77371 0.000390478
181 180.182 132 0.126925 0.0254031
181 180.182 134 0.370861 0.00856778
181 180.182 138 0.46662 0.000289881
181 180.182 142 0.652077 0.000390478
181 180.182 155 0.328033 0.000390478
181 180.182 156 0.212532 0.00223034
181 180.182 157 0.284963 0.0278577
181 180.182 158 0.158602 0.00714601
181 180.182 161 0.170418 8.71539e-05
181 180.182 162 0.239377 0.000289881
181 180.182 163 0.260969 0.0278577
181 180.182 166 0.120798 8.96636e-05
181 180.182 167 0.14675 0.000138217
181 180.182 168 0.106087 0.00856778
181 180.182 169 0.109056 0.0123605
181 180.182 171 0.666941 0.0271602
181 180.182 172 0.157491 0.00600205
181 180.182 178 0.16495 0.00223034
181 180.182 180 0.158001 0.00227617
181 180.182 181 0.135262 0.00220212
181 180.182 182 0.159284 0.00603305
181 180.182 183 1.23728 0.134179
181 180.182 184 0.211404 0.025863
181 180.182 185 0.127374 0.00219935
181 180.182 188 0.208217 0.0271607
181 180.182 192 0.160846 0.0199257
181 180.182 195 0.125981 0.0136611
181 180.182 196 0.101722 0.00223034
181 180.182 198 0.128898 0.0281203
181 180.182 200 0.119351 0.0271607
182 181.116 3 566.586 2.21326e-05
182 181.116 4 524.499 2.21326e-05
182 181.116 5 7315.3 3.33025e-06
182 181.116 6 1.77218e+06 0.00011651
182 181.116 9 1.23936e+06 0.00129836
182 181.116 11 1.18579e+06 0.00011651
182 181.116 16 2.87897e+06 5.07577e-05
182 181.116 17 1725.39 3.33025e-06
182 181.116 46 2.24895e+06 8.11784e-05
182 181.116 47 3.84087e+06 0.00131104
182 181.116 51 13421.2 0.0231552
182 181.116 52 8708.18 8.11784e-05
182 181.116 58 801.046 0.00130169
182 181.116 59 41.154 0.0187213
182 181.116 61 1.02103e+06 0.000106962
182 181.116 62 38410.6 0.0260365
182 181.116 63 1283.39 0.00031231
182 181.116 64 7388.05 0.0260365
182 181.116 65 4.32242 0.0187517
182 181.116 68 5791.85 0.0260575
182 181.116 69 1322.67 0.0260369
182 181.116 70 0.996126 0.00509166
182 181.116 71 19174.6 0.0125958
182 181.116 72 0.630893 0.00135675
182 181.116 73 4.76608 0.132933
182 181.116 74 0.373973 0.0189627
182 181.116 75 0.342133 0.0189627
182 181.116 76 0.125944 0.00130169
182 181.116 81 0.294075 0.0127135
182 181.116 87 38.2995 0.0268579
182 181.116 99 0.300527 0.0125992
182 181.116 103 1.46282 0.0307461
182 181.116 109 0.268774 0.00510435
182 181.116 113 0.248792 0.00131104
182 181.116 121 52.9625 0.0270959
182 181.116 122 1.08692 0.0199434
182 181.116 123 0.381887 0.00011847
182 181.116 124 0.625141 0.0123624
182 181.116 125 9.01866 0.0270959
182 181.116 126 7.80869 0.000312699
182 181.116 127 0.44001 0.000368591
182 181.116 128 0.574713 8.11784e-05
182 181.116 129 0.249919 0.0123614
182 181.116 130 0.139394 0.0231552
182 181.116 131 1.56928 0.000312699
182 181.116 132 0.120901 0.0252994
182 181.116 134 0.336167 0.00851091
182 181.116 138 0.412728 0.000231979
182 181.116 142 0.576922 0.000312699
182 181.116 155 0.290225 0.000312699
182 181.116 156 0.188826 0.00131104
182 181.116 157 0.273039 0.0268521
182 181.116 158 0.142979 0.00623279
182 181.116 161 0.15065 5.11464e-05
182 181.116 162 0.21173 0.000231979
182 181.116 163 0.250049 0.0268521
182 181.116 166 0.106786 5.37499e-05
182 181.116 167 0.129743 8.07897e-05
182 181.116 171 0.637623 0.0260365
182 181.116 172 0.141498 0.00509166
182 181.116 178 0.146552 0.00131104
182 181.116 180 0.140397 0.00135675
182 181.116 181 0.120168 0.00130113
182 181.116 182 0.143118 0.00510435
182 181.116 183 1.61232 0.132933
182 181.116 184 0.201372 0.0248529
182 181.116 185 0.11316 0.00129836
182 181.116 188 0.199064 0.0260369
182 181.116 192 0.150567 0.0189627
182 181.116 195 0.115774 0.0127135
182 181.116 198 0.123596 0.0270959
182 181.116 200 0.114105 0.0260369
183 182.396 3 478.302 1.05385e-05
183 182.396 4 442.773 1.05385e-05
183 182.396 5 6175.12 2.94739e-06
183 182.396 6 1.49655e+06 8.17174e-05
183 182.396 9 1.05038e+06 0.00069888
183 182.396 11 1.00137e+06 8.17174e-05
183 182.396 16 2.4306e+06 2.71033e-05
183 182.396 17 1456.47 2.94739e-06
183 182.396 46 1.89887e+06 4.39773e-05
183 182.396 47 3.2553e+06 0.000701188
183 182.396 51 12448.8 0.0231339
183 182.396 52 7352.66 4.39773e-05
183 182.396 58 678.91 0.000701827
183 182.396 59 37.4938 0.0187395
183 182.396 61 862236 9.47118e-05
183 182.396 62 35992.6 0.0253072
183 182.396 63 1084.6 0.00025417
183 182.396 64 6922.96 0.0253072
183 182.396 65 3.93837 0.0187563
183 182.396 68 5427.56 0.0253158
183 182.396 69 1239.41 0.0253075
183 182.396 70 0.857425 0.00450079
183 182.396 71 17016.6 0.0119838
183 182.396 72 0.534809 0.000747002
183 182.396 73 6.84787 0.132622
183 182.396 74 0.340617 0.0183929
183 182.396 75 0.311616 0.0183929
183 182.396 76 0.106741 0.000701827
183 182.396 81 0.261117 0.0121295
183 182.396 87 36.0617 0.0268328
183 182.396 99 0.266707 0.0119868
183 182.396 103 1.39936 0.0307794
183 182.396 109 0.231357 0.00450309
183 182.396 113 0.210862 0.000701188
183 182.396 121 49.8554 0.0265092
183 182.396 122 0.995155 0.0199513
183 182.396 123 0.322501 9.49689e-05
183 182.396 124 0.554976 0.0123554
183 182.396 125 8.48957 0.0265092
183 182.396 126 6.59915 0.000254467
183 182.396 127 0.371948 0.000322725
183 182.396 128 0.485253 4.39773e-05
183 182.396 129 0.221868 0.0123544
183 182.396 130 0.129294 0.0231339
183 182.396 131 1.32621 0.000254467
183 182.396 132 0.11313 0.0253217
183 182.396 134 0.293792 0.00850644
183 182.396 138 0.348698 0.00019512
183 182.396 142 0.487559 0.000254467
183 182.396 155 0.24527 0.000254467
183 182.396 156 0.160038 0.000701188
183 182.396 157 0.256773 0.0262754
183 182.396 158 0.123645 0.0056445
183 182.396 161 0.127188 2.74004e-05
183 182.396 162 0.178882 0.00019512
183 182.396 163 0.235152 0.0262754
183 182.396 167 0.109547 4.36802e-05
183 182.396 171 0.597484 0.0253072
183 182.396 172 0.121796 0.00450079
183 182.396 178 0.124209 0.000701188
183 182.396 180 0.119015 0.000747002
183 182.396 181 0.101846 0.000701653
183 182.396 182 0.123194 0.00450309
183 182.396 183 2.31657 0.132622
183 182.396 184 0.18784 0.0242583
183 182.396 188 0.186533 0.0253075
183 182.396 192 0.137138 0.0183929
183 182.396 195 0.102798 0.0121295
183 182.396 198 0.116346 0.0265092
183 182.396 200 0.106922 0.0253075
184 183.031 3 439.794 7.62519e-06
184 183.031 4 407.126 7.62519e-06
184 183.031 5 5677.9 2.79076e-06
184 183.031 6 1.37625e+06 6.99374e-05
184 183.031 9 967017 0.000533356
184 183.031 11 920872 6.99374e-05
184 183.031 16 2.23498e+06 2.06109e-05
184 183.031 17 1339.19 2.79076e-06
184 183.031 46 1.74611e+06 3.38649e-05
184 183.031 47 2.99695e+06 0.000533256
184 183.031 51 11993.3 0.0230959
184 183.031 52 6761.12 3.38649e-05
184 183.031 58 625.031 0.000536147
184 183.031 59 35.8044 0.0187262
184 183.031 61 792952 8.96993e-05
184 183.031 62 34820.6 0.0250505
184 183.031 63 997.755 0.000235837
184 183.031 64 6697.54 0.0250505
184 183.031 65 3.76102 0.0187395
184 183.031 68 5250.91 0.025056
184 183.031 69 1199.05 0.0250507
184 183.031 70 0.795471 0.00433393
184 183.031 71 16027.3 0.0117978
184 183.031 72 0.49241 0.000579054
184 183.031 73 8.19699 0.132408
184 183.031 74 0.324993 0.0182188
184 183.031 75 0.297323 0.0182188
184 183.031 81 0.246012 0.0119576
184 183.031 87 35.0015 0.0267888
184 183.031 99 0.251204 0.0118006
184 183.031 103 1.36907 0.0307571
184 183.031 109 0.21464 0.00433383
184 183.031 113 0.194127 0.000533256
184 183.031 121 48.3516 0.0263204
184 183.031 122 0.952634 0.0199342
184 183.031 123 0.296587 8.84528e-05
184 183.031 124 0.523187 0.0123393
184 183.031 125 8.23351 0.0263204
184 183.031 126 6.07077 0.000236101
184 183.031 127 0.342216 0.00030795
184 183.031 128 0.446213 3.38649e-05
184 183.031 129 0.209159 0.0123383
184 183.031 130 0.124563 0.0230959
184 183.031 131 1.22002 0.000236101
184 183.031 132 0.109473 0.0253011
184 183.031 134 0.274821 0.00849698
184 183.031 138 0.320742 0.000184955
184 183.031 142 0.448521 0.000236101
184 183.031 155 0.225632 0.000236101
184 183.031 156 0.147337 0.000533256
184 183.031 157 0.248912 0.026089
184 183.031 158 0.114977 0.00547724
184 183.031 161 0.116952 2.08748e-05
184 183.031 162 0.164541 0.000184955
184 183.031 163 0.227953 0.026089
184 183.031 167 0.100734 3.3601e-05
184 183.031 171 0.578028 0.0250505
184 183.031 172 0.112996 0.00433393
184 183.031 178 0.114351 0.000533256
184 183.031 180 0.109579 0.000579054
184 183.031 182 0.114293 0.00433383
184 183.031 183 2.77297 0.132408
184 183.031 184 0.18135 0.0240655
184 183.031 188 0.180459 0.0250507
184 183.031 192 0.130847 0.0182188
184 183.031 198 0.112836 0.0263204
184 183.031 200 0.10344 0.0250507
185 184.026 3 385.546 4.84296e-06
185 184.026 4 356.907 4.84296e-06
185 184.026 5 4977.48 2.58714e-06
185 184.026 6 1.20671e+06 5.62432e-05
185 184.026 9 848931 0.000365274
185 184.026 11 807430 5.62432e-05
185 184.026 16 1.95937e+06 1.40379e-05
185 184.026 17 1173.99 2.58714e-06
185 184.026 46 1.53083e+06 2.36522e-05
185 184.026 47 2.63097e+06 0.000363053
185 184.026 51 11311.6 0.0230718
185 184.026 52 5927.57 2.36522e-05
185 184.026 58 548.711 0.000367862
185 184.026 59 33.3078 0.0187329
185 184.026 61 695320 8.31834e-05
185 184.026 62 33032.4 0.0247795
185 184.026 63 875.294 0.000215661
185 184.026 64 6353.59 0.0247795
185 184.026 65 3.4989 0.0187425
185 184.026 68 4981.32 0.024782
185 184.026 69 1137.47 0.0247797
185 184.026 70 0.706818 0.00416859
185 184.026 71 14581.9 0.0116143
185 184.026 72 0.432341 0.000408885
185 184.026 73 10.8659 0.132333
185 184.026 74 0.301768 0.0180613
185 184.026 75 0.276075 0.0180613
185 184.026 81 0.223946 0.0117956
185 184.026 87 33.3993 0.0267609
185 184.026 99 0.228551 0.0116169
185 184.026 103 1.32292 0.030766
185 184.026 109 0.190718 0.00416637
185 184.026 113 0.170421 0.000363053
185 184.026 121 46.0599 0.0261549
185 184.026 122 0.889596 0.0199383
185 184.026 123 0.260068 8.19287e-05
185 184.026 124 0.476956 0.0123345
185 184.026 125 7.84327 0.0261549
185 184.026 126 5.32567 0.000215885
185 184.026 127 0.300284 0.000291638
185 184.026 128 0.391201 2.36522e-05
185 184.026 129 0.190676 0.0123335
185 184.026 130 0.117484 0.0230718
185 184.026 131 1.07028 0.000215885
185 184.026 132 0.103977 0.0253056
185 184.026 134 0.247505 0.00849652
185 184.026 138 0.281334 0.000174851
185 184.026 142 0.393471 0.000215885
185 184.026 155 0.197939 0.000215885
185 184.026 156 0.129345 0.000363053
185 184.026 157 0.236942 0.0259255
185 184.026 158 0.102535 0.00531272
185 184.026 161 0.10253 1.42616e-05
185 184.026 162 0.144325 0.000174851
185 184.026 163 0.216991 0.0259255
185 184.026 171 0.548344 0.0247795
185 184.026 172 0.100403 0.00416859
185 184.026 178 0.100387 0.000363053
185 184.026 182 0.101555 0.00416637
185 184.026 183 3.67585 0.132333
185 184.026 184 0.171527 0.0238888
185 184.026 188 0.171192 0.0247797
185 184.026 192 0.121496 0.0180613
185 184.026 198 0.107488 0.0261549
186 185.515 3 316.579 2.72145e-06
186 185.515 4 293.064 2.72145e-06
186 185.515 5 4087.08 2.34899e-06
186 185.515 6 991069 4.26346e-05
186 185.515 9 698030 0.000226178
186 185.515 11 663140 4.26346e-05
186 185.515 16 1.60893e+06 8.61739e-06
186 185.515 17 963.98 2.34899e-06
186 185.515 46 1.25709e+06 1.52058e-05
186 185.515 47 2.16327e+06 0.000222456
186 185.515 51 10361.9 0.0230387
186 185.515 52 4867.6 1.52058e-05
186 185.515 58 451.181 0.000228527
186 185.515 59 29.8939 0.0187419
186 185.515 61 571146 7.5563e-05
186 185.515 62 30486 0.0244951
186 185.515 63 719.413 0.000196728
186 185.515 64 5863.81 0.0244951
186 185.515 65 3.14039 0.0187485
186 185.515 68 4597.35 0.0244953
186 185.515 69 1049.79 0.0244953
186 185.515 70 0.591794 0.00403247
186 185.515 71 12647.8 0.0114539
186 185.515 72 0.355564 0.000268324
186 185.515 73 16.5636 0.132295
186 185.515 74 0.269886 0.0179346
186 185.515 75 0.246908 0.0179346
186 185.515 81 0.194422 0.011664
186 185.515 87 31.133 0.0267232
186 185.515 99 0.198239 0.0114564
186 185.515 103 1.25685 0.030777
186 185.515 109 0.15968 0.00402875
186 185.515 113 0.140126 0.000222456
186 185.515 121 42.8011 0.0260207
186 185.515 122 0.802982 0.0199455
186 185.515 123 0.213624 7.65614e-05
186 185.515 124 0.415269 0.0123305
186 185.515 125 7.28835 0.0260207
186 185.515 126 4.37723 0.00019691
186 185.515 127 0.246898 0.000276087
186 185.515 128 0.321247 1.52058e-05
186 185.515 129 0.166014 0.0123295
186 185.515 130 0.10762 0.0230387
186 185.515 131 0.879675 0.00019691
186 185.515 134 0.211606 0.00849774
186 185.515 138 0.231192 0.000166523
186 185.515 142 0.323398 0.00019691
186 185.515 155 0.162688 0.00019691
186 185.515 156 0.106352 0.000222456
186 185.515 157 0.21994 0.0257926
186 185.515 162 0.118602 0.000166523
186 185.515 163 0.201421 0.0257926
186 185.515 171 0.506074 0.0244951
186 185.515 183 5.60333 0.132295
186 185.515 184 0.157686 0.0237365
186 185.515 188 0.157996 0.0244953
186 185.515 192 0.10866 0.0179346
187 186.829 3 266.06 1.78543e-06
187 186.829 4 246.297 1.78543e-06
187 186.829 5 3434.87 2.1882e-06
187 186.829 6 833044 3.48059e-05
187 186.829 9 587108 0.000159523
187 186.829 11 557403 3.48059e-05
187 186.829 16 1.35221e+06 6.02842e-06
187 186.829 17 810.15 2.1882e-06
187 186.829 46 1.05653e+06 1.09739e-05
187 186.829 47 1.81948e+06 0.000155425
187 186.829 51 9589.58 0.0230125
187 186.829 52 4091.03 1.09739e-05
187 186.829 58 379.489 0.000161712
187 186.829 59 27.1756 0.018749
187 186.829 61 480147 7.04193e-05
187 186.829 62 28376.5 0.0243094
187 186.829 63 605.092 0.000186374
187 186.829 64 5458.06 0.0243094
187 186.829 65 2.8549 0.0187539
187 186.829 68 4279.23 0.0243085
187 186.829 69 977.15 0.0243094
187 186.829 70 0.505773 0.00396782
187 186.829 71 11150.4 0.0113707
187 186.829 72 0.299115 0.000201316
187 186.829 73 24.0209 0.132297
187 186.829 74 0.244485 0.0178769
187 186.829 75 0.22367 0.0178769
187 186.829 81 0.171563 0.011603
187 186.829 87 29.2586 0.0266939
187 186.829 99 0.174771 0.011373
187 186.829 103 1.20139 0.0307851
187 186.829 109 0.136467 0.00396372
187 186.829 113 0.117857 0.000155425
187 186.829 121 40.1036 0.0259592
187 186.829 122 0.733645 0.0199517
187 186.829 123 0.179589 7.40081e-05
187 186.829 124 0.367515 0.0123291
187 186.829 125 6.829 0.0259592
187 186.829 126 3.68165 0.000186374
187 186.829 127 0.207733 0.000267442
187 186.829 128 0.269995 1.09739e-05
187 186.829 129 0.146922 0.0123281
187 186.829 131 0.739887 0.000186374
